WikiID,Entity,Type
Q2649664,Monumento a Almeida Garrett,Monument
Q2657591,Gate of Toledo,Monument
Q2660473,Las Cogotas,Monument
Q2662982,Yser Memorial (Nieuwpoort),Monument
Q2664713,Sandarmokh,Monument
Q2665595,Palacio de San Telmo,Monument
Q2669375,Gate of the Sun,Monument
Q2676264,Diederichs's stone,Monument
Q269470,Castle of Biar,Monument
Q2700171,Convent of Las Dueñas,Monument
Q2718385,Monastery of Santa María,Monument
Q2722123,Cathedral of Valladolid,Monument
Q2733427,Roman Walls of Lugo,Monument
Q2735094,Sverd i fjell,Monument
Q2736564,Fountain of Cybele,Monument
Q2744847,Santa Maria de Manresa,Monument
Q2754389,Double Six Monument,Monument
Q2778629,J.C.J. van Speijk Lighthouse,Monument
Q2780005,Verzetsmonument (Wildervank),Monument
Q2781266,A. den Doolaard memorial,Monument
Q2784982,Colegio del Pilar,Monument
Q2785009,Monument to credit card,Monument
Q2792024,Palacio de los Gosálvez,Monument
Q2799368,Sandakan Memorial Park,Monument
Q280933,Castell d'Alaró,Monument
Q2817285,Monument to Nizami Ganjavi in Saint Petersburg,Monument
Q2832233,Alcázar,Monument
Q2835917,Casa del General San Martín,Monument
Q2835988,"Basilica of Santa María, Portugalete",Monument
Q2836103,Pillory of Fuentenovilla,Monument
Q2837186,"Monastery of Santa Clara, Medina de Pomar",Monument
Q2838041,Royal Collegiate church of San Fernando,Monument
Q2838127,Castell de Rocafort,Monument
Q2838423,Bridge of Segovia,Monument
Q2838475,Paseo de Sagasta,Monument
Q2838507,Castle of Palma,Monument
Q2839053,Millennium,Monument
Q2839605,Escuts del carrer Sant Roc d'Alzira,Monument
Q2839944,San Miguel Arca de Buey,Monument
Q2840118,Torre Olvidada,Monument
Q2842138,Basilica of Saint Mary of the Chorus,Monument
Q2843004,"Church of La Asunción, Yeste",Monument
Q2843630,Iglesia Anglicana de San Pablo,Monument
Q2845773,"Old Telephone Exchange, Belgrade",Monument
Q2845788,Apothicairerie de Montluel,Monument
Q2855172,Cieszyn Nike,Monument
Q2868840,Uros Predic's Studio,Monument
Q2868879,Milan Jovanović photo studio,Monument
Q2875941,Iglesia de Santiago Apóstol,Monument
Q2877582,spring of Pando,Monument
Q28781,Basilica de Santa Maria,Monument
Q2878508,Castillo de San Juan de los Terreros,Monument
Q2878575,"Basilica of San Juan Bautista, Telde",Monument
Q2878704,Penyagolosa Shrine of Saint John the Baptist and Saint Barbara,Monument
Q2879744,La Força de Sant Celoni,Monument
Q2879910,"Armas 32, Zaragoza",Monument
Q2879923,Hammam of Prince Miloš,Monument
Q2881838,Castle of Caldaloba,Monument
Q2881966,"Monument to the Spanish Constitution of 1978, Zaragoza",Monument
Q2882441,Monument to Columbus,Monument
Q2883293,Church of Saint Michael Archangel,Monument
Q2883740,Torre del río Guadalmedina,Monument
Q2884262,Church of Santa María de Vizbayo,Monument
Q2884288,Castillo de Torreparedones (Baena),Monument
Q2884514,Iglesia de San Juan Bautista (Chiclana de la Frontera),Monument
Q2885477,"Torre-Palacio del Conde de Orgaz, Fontecha",Monument
Q2885585,"Church of El Salvador, Simancas",Monument
Q2885991,Castillo de Setefilla,Monument
Q2887569,Museum of Navarre,Monument
Q2888428,Holy Trinity cathedral in Kansk,Monument
Q2889179,Castillo de Otíñar,Monument
Q2889253,Convent of San Domingos de Bonaval,Monument
Q2889404,Church of Santa María,Monument
Q2890224,Cerro de Las Tres Cruces,Monument
Q2890383,Museo Casa de Cervantes,Monument
Q2891789,Casona de Regla,Monument
Q2893081,"Casa del Corregidor, Cuenca",Monument
Q2893544,"Church of Santiago, Algemesí",Monument
Q2894059,Church of San Juan Evangelista,Monument
Q2894697,Monasterio de los Jerónimos de San Pedro de la Ñora,Monument
Q2895463,Saint Nicholas Church,Monument
Q2901761,Netherlands Carillon,Monument
Q2908614,Knesset Menorah,Monument
Q2912655,Capilla de Santa Eugenia de Sobrecueva,Monument
Q2912886,Castell de Sant Marçal,Monument
Q2913846,People Power Monument,Monument
Q2914792,Obelisk of São Paulo,Monument
Q2916105,Monument to the Bandeiras,Monument
Q2916449,Yekatit 12 monument,Monument
Q2916616,Victims of Acts of Terror Memorial,Monument
Q2916681,"Convento del Tránsito, Zamora",Monument
Q2917471,Hacienda Torre de Doña María,Monument
Q2918089,"Chapel of San Pedro de Arriba, Güímar",Monument
Q2918581,palace of the Viscount Heredia (Mieres),Monument
Q2918703,la pila del mono,Monument
Q2919732,Castillo de Nogalte,Monument
Q2919889,"Castle of Luna, Mairena del Alcor",Monument
Q2920806,National Memorial Hall (Mount Herzl),Monument
Q2921427,honorary shield,Monument
Q2933633,Calatrava la Nueva,Monument
Q2940781,House of Cordón,Monument
Q2941519,Castro de Ulaca,Monument
Q2942405,"Concatedral de San Nicolás, Alicante",Monument
Q2942449,Co-cathedral of San Pedro,Monument
Q2942496,Astorga Cathedral,Monument
Q2942521,Palencia Cathedral,Monument
Q2942524,Cathedral of Santa María de Vitoria de españa,Monument
Q2942573,Orihuela Cathedral,Monument
Q2942581,Cathedral of Baeza,Monument
Q2942592,Badajoz Cathedral,Monument
Q2942608,Cathedral of Santa María of Calahorra,Monument
Q2942630,Castelló Cathedral,Monument
Q2942635,Cathedral of St Mary of the Assumption,Monument
Q2942638,Cathedral of Ciudad Real,Monument
Q2942639,Ciudad Rodrigo Cathedral of Santa María,Monument
Q2942648,Catedral de Santa María de la Asunción de Coria,Monument
Q2942653,Cáceres Cathedral,Monument
Q2942676,Cathedral of La Magdalena,Monument
Q2942680,Guadix Cathedral,Monument
Q2942688,Jerez de la Frontera Cathedral,Monument
Q2942708,Lugo Cathedral,Monument
Q2942729,Catedral de Mondoñedo,Monument
Q2942804,Cathedral of Santo Domingo de la Calzada,Monument
Q2942814,Segorbe Cathedral,Monument
Q2942824,Sigüenza Cathedral,Monument
Q2942840,Tortosa Cathedral,Monument
Q2942864,Cathedral of Zamora,Monument
Q2944148,Church of Nuestra Señora de la Asunción,Monument
Q2948482,Murga Tower,Monument
Q2948773,Negorta Tower,Monument
Q2956550,Chapel of Luis de Lucena,Monument
Q2964915,Cristo de Chiapas,Monument
Q2968465,Burgalimar Castle,Monument
Q2969065,Château de Courtmoulin,Monument
Q2969574,Castle of La Mota,Monument
Q2969912,Castle of Molleron,Monument
Q2970221,Peniscola Castle,Monument
Q2971081,Castell de Xivert,Monument
Q2971437,Castle of Maqueda,Monument
Q2983085,Serra dos Ancares,Monument
Q2983985,Hospital de las Cinco Llagas,Monument
Q2984297,Colonne Victor Hugo,Monument
Q2986978,Atalaya Castle,Monument
Q2993456,Castillo de San Servando,Monument
Q3001641,Monastery of San Leandro of Seville,Monument
Q3001648,Benicarló Ancient Convent of Saint Francis,Monument
Q3003316,croce di Calvino,Monument
Q3003691,Cruz Caída,Monument
Q3031817,Garden of the Triple Alliance,Monument
Q3034186,Monument to the Fallen for Spain,Monument
Q3036438,Museum of Fournier de Naipes,Monument
Q3039321,Dreiländereck,Monument
Q3047420,Salamanca Old Cathedral,Monument
Q305270,Adam Mickiewicz Monument,Monument
Q3053075,"Church of St Martin, Callosa de Segura",Monument
Q3054904,Monumental church complex of Sant Pere de Terrassa,Monument
Q3055408,Casa De Juntas De Gernika,Monument
Q3066255,Čegar,Monument
Q3076035,Fontana Masini,Monument
Q3083728,Church of San Esteban de Aramil,Monument
Q3087671,Metropol Parasol,Monument
Q309426,Kasubi Tombs,Monument
Q3098851,Dighton Rock,Monument
Q3100116,Arab Baths of Ronda,Monument
Q310023,Al-Shaheed Monument,Monument
Q3111473,San Nicolás,Monument
Q3111483,Palace of the Kings of Navarre,Monument
Q3112581,Monument to the Independence of Brazil,Monument
Q3127243,Alcazaba of Málaga,Monument
Q3139146,Church of Santo Tomé,Monument
Q3159110,Federal Monument of the United States of America,Monument
Q3176377,Royal Palace of La Almudaina,Monument
Q3180913,Church of San Miguel de Foces,Monument
Q3198233,Castillo de San Miguel (Garachico),Monument
Q31985,Lion's Mound,Monument
Q3201629,Aigle blessé,Monument
Q320440,Planetarium Jena,Monument
Q320876,"Monument of Liberty, Istanbul",Monument
Q3211176,Torre del Arroyo del Lobo,Monument
Q321252,"Hercules monument, Kassel",Monument
Q3212722,La Sasson,Monument
Q322417,The Big Jupiter column,Monument
Q3250992,Harmodius and Aristogeiton,Monument
Q3276598,Capitanía General de San Fernando,Monument
Q3276621,Teatro de las Cortes,Monument
Q3276850,Castillo de San Romualdo,Monument
Q3276855,Iglesia de Santa María de la Asunción (Arcos de la Frontera),Monument
Q3276873,Palacio de Camporreal,Monument
Q3278563,Castle of Púbol,Monument
Q3280027,Casa del marqués de Benicarló,Monument
Q3283019,Castillo de Jalance,Monument
Q3283058,Watchtower Xeraco,Monument
Q3284580,Church of Santalla de Bóveda de Mera,Monument
Q3285202,Alhóndiga Bilbao,Monument
Q3303976,Euskal Museoa,Monument
Q3321632,Teatro de la Zarzuela,Monument
Q3321962,castle of Tudela (Olloniego),Monument
Q3323231,Monument Bartholdi,Monument
Q3323234,Gordon Monument,Monument
Q3323239,La Barre Monument,Monument
Q3323243,Monument Pershing - Lafayette,Monument
Q3323261,Peacekeeping Monument,Monument
Q3323264,Despot Stefan Lazarević Memorial,Monument
Q3323265,Monument aux Hanovriens,Monument
Q3323320,Monument to Alexander II of Russia,Monument
Q3323322,Mausoleum of Georges Cadoudal,Monument
Q3323326,Charles de Gaulle Statue in Warsaw,Monument
Q3323327,Monument to Josif Pančić,Monument
Q3323339,"Independence Monument, Ashgabat",Monument
Q3323341,Monument de la Voie sacrée,Monument
Q3323344,Monument to the French Declaration of the Rights of Man and of the Citizen,Monument
Q3323350,Monument of Gratitude to France,Monument
Q3323352,Séjoumi Martyrs Memorial,Monument
Q3323357,Escuminac Disaster Memorial,Monument
Q3323363,Monument du général Joubert,Monument
Q3323366,monument to Komitas,Monument
Q3323410,Monument prussien,Monument
Q3323418,Monument à la reine Victoria,Monument
Q3323421,Monument to the Marchand Expedition,Monument
Q3324672,Fort San Cristóbal,Monument
Q3326441,Iglesia de Santa María de Cambre,Monument
Q3326666,Sant Benet de Bages,Monument
Q3327219,Saint John of Caaveiro,Monument
Q3327268,Castrodouro Castle,Monument
Q3327316,Fortress of San Paio,Monument
Q3327561,Monasterio de San Julián de Samos,Monument
Q3327952,Munyat al-Rummaniyya,Monument
Q3328423,Can Llopis Romanticism Museum,Monument
Q3329346,San Telmo Museum,Monument
Q3329444,Museo Arqueológico de Murcia,Monument
Q3329471,Museo Arqueológico de Córdoba,Monument
Q3333113,Charles de Gaulle Memorial,Monument
Q3333148,Mémorial de la France combattante,Monument
Q3333161,"Armenian Genocide memorial, Etchmiadzin",Monument
Q3333164,Memorial Ossuary Cer,Monument
Q3333294,Méridienne verte,Monument
Q334742,Monumento a España CABA,Monument
Q3348555,Obélisque de Nancy,Monument
Q3360949,Palacio Arzobispal,Monument
Q3361046,Palace of Infantado,Monument
Q336310,Skull Tower,Monument
Q337179,Freedom Monument,Monument
Q3389524,Pièce d'eau des Suisses,Monument
Q3391291,Torre da Candaira,Monument
Q3392505,Ponte Vella,Monument
Q3392543,Castle of A Peroxa,Monument
Q3393690,Monterrey Castle,Monument
Q3394183,Naraío Castle,Monument
Q3394342,Tower of Celas de Peiro,Monument
Q3394452,Torre de Doncos,Monument
Q3394492,Monastery of Xuvia,Monument
Q3394501,Castelo de Vilalba,Monument
Q3394519,Castroverde tower,Monument
Q339482,University of Oñati,Monument
Q3394959,Monastery of Carboeiro,Monument
Q3394962,Castle of Soutomaior,Monument
Q3395068,San Felipe Castle,Monument
Q3395314,Castle of Vimianzo,Monument
Q3395342,Torres do Oeste,Monument
Q3395771,Basilica of Saint Mary,Monument
Q3396183,Vršac Castle,Monument
Q3396766,Philippeion,Monument
Q3397856,Castle of Sandiás,Monument
Q3398765,Roddick Gates,Monument
Q3399144,Monastery of San Francisco do Val de Deus,Monument
Q3399276,Museo Quiñones de León,Monument
Q3402642,Monument to Freedom (Kočani),Monument
Q3406766,Tomb of the Unknown Soldier,Monument
Q3406883,Memorial in Commemoration of Famines' Victims in Ukraine,Monument
Q3412437,Qasr al-Bint,Monument
Q3412514,Almoravid Koubba,Monument
Q3428616,Stork Fountain,Monument
Q3431282,Caritas Well,Monument
Q3441867,Monument of Liberty,Monument
Q34485,Basilica of Candelaria,Monument
Q34562,Cathedral of La Laguna,Monument
Q3462700,Palace of Laredo,Monument
Q3471746,"Sanctuaire of San Migel de Aralar, Uharte-Arakil",Monument
Q347224,Štifterův Pomník,Monument
Q3476533,monumental sculpture,Monument
Q3481460,Monument of the Four Moors,Monument
Q3482539,Shot at Dawn Memorial,Monument
Q348386,"Adam Mickiewicz Monument, Warsaw",Monument
Q348387,"Adam Mickiewicz Monument, Lviv",Monument
Q3489276,Soldiers' and Sailors' Monument,Monument
Q3490678,Kobylisy Shooting Range,Monument
Q3497588,Statue de Masséna,Monument
Q3497600,Le petit vigneron,Monument
Q3497617,equestrian statue of Joan of Arc,Monument
Q3497632,Statue of St. Wenceslaus,Monument
Q3510699,Aquae Iasae,Monument
Q3527937,Església del Salvador,Monument
Q3528328,Tiglachin Monument,Monument
Q3528750,Skogsö monument,Monument
Q3529509,Titanic Engineers' Memorial,Monument
Q3533275,Badum Tower,Monument
Q3535264,Buland Darwaza,Monument
Q3539754,"Church of Santa María, Galdakao",Monument
Q3540493,Trophy of Pompey,Monument
Q3540881,Monument to Nizami Ganjavi in Rome,Monument
Q3544302,Memorial for the victims killed by OUN-UPA,Monument
Q3555769,Vercingétorix,Monument
Q3558939,Albacete Museum,Monument
Q3560239,Canarian Museum,Monument
Q3565234,Museo Municipal de Bellas Artes de Santa Cruz de Tenerife,Monument
Q3567521,Hotel Palace,Monument
Q3571157,Real Monasterio de San Victorián,Monument
Q3571663,Castell del Bou Negre,Monument
Q3571711,San Esteban de Deyo,Monument
Q3573250,Torreón de la Zuda in Zaragoza,Monument
Q3573289,Church of Saint Fructuosus (Barós),Monument
Q3573923,Monestir de Sant Jaume de Frontanyà,Monument
Q3582357,Iglesia de San Luis de los Franceses,Monument
Q3584901,Iglesia de la Señora Santa Ana,Monument
Q358490,Adlerstein,Monument
Q3585188,Santa Maria de Covet,Monument
Q3585405,Church of Santa María de Retortillo,Monument
Q3585406,Sant Joan de Boí,Monument
Q3585440,Iglesia de Santa Marina de Aguas Santas,Monument
Q3585484,Colegiata de San Patricio de Lorca,Monument
Q3604789,Ajuntament d'El Toro,Monument
Q3604811,Castell d'El Toro,Monument
Q3635691,Barabati fort,Monument
Q3639590,Biblioteca Civica Gambalunga,Monument
Q3649003,Moscow Orphanage,Monument
Q3661119,Casa Macaya,Monument
Q3661125,Casa Martí,Monument
Q3663072,Monument to Nizami Ganjavi in Tashkent,Monument
Q3663081,Monument to Nizami Ganjavi in Chișinău,Monument
Q3663928,Horses of Mochi,Monument
Q366395,Adornodenkmal,Monument
Q366647,Bolzano Victory Monument,Monument
Q3669732,San Caprasio,Monument
Q3671680,Certosa di Bologna,Monument
Q3671990,Nicolaus Copernicus Monument in Warsaw,Monument
Q3683521,Colonna dell'Immacolata (Palermo),Monument
Q3683526,Washington Monument,Monument
Q3689605,Convento Santa Catalina La Laguna,Monument
Q3695640,Pakistan Monument,Monument
Q3699202,"Painted Cave, Galdar",Monument
Q371063,Calatrava la Vieja,Monument
Q3718507,Ether Monument,Monument
Q371872,Reformation Wall,Monument
Q3730672,Epitaffio,Monument
Q3732872,Escuelas Menores,Monument
Q3738349,Lion's Head,Monument
Q3739792,Maspalomas Lighthouse,Monument
Q3750901,Church of San Antón,Monument
Q3752979,"Torre Monreal, Tudela",Monument
Q3754528,Iglesia de Santa María del Conceyu,Monument
Q3754535,Bridge of Mantible,Monument
Q3755314,Church of San Pedro Apóstol,Monument
Q3755367,Church of San Miguel,Monument
Q3755401,Church of Nuestra Señora de la Asunción,Monument
Q3756251,Palace of Augustin,Monument
Q3756728,"Church of San Cernín, Pamplona",Monument
Q3770895,commemorative plaque,Monument
Q3772302,Vivero Palace,Monument
Q3773707,Museum of Fine Arts of Asturias,Monument
Q3774528,Acueducto de los Milagros,Monument
Q3780261,Gran Hotel,Monument
Q3784561,Bald Knob Cross,Monument
Q3785753,Hiran Minar,Monument
Q3798011,Caudiel Tower of the Windmill,Monument
Q3798088,Alcalalí Tower,Monument
Q3811730,Maitighar Mandala,Monument
Q3813308,Torre de Torre-xiva,Monument
Q3813365,Chapel of the Virgin of the Port,Monument
Q3813440,Palacio de los Condes de Cervellón,Monument
Q3813454,Monastery of San Juan de Duero,Monument
Q3813468,Church of Saint Dominic,Monument
Q3813753,Cave of Maltravieso,Monument
Q3816228,Monumental Clock of Pachuca,Monument
Q3816581,Granollers Museum,Monument
Q3817085,Eslida Castle,Monument
Q3817861,Castell de Montornés,Monument
Q3819019,Temple of Augustus in Barcelona,Monument
Q3821731,Gravina Museum of Fine Arts,Monument
Q3821803,Church of Nuestra Señora de Montserrat,Monument
Q3823691,Castell d'Aiòder,Monument
Q3823727,Castell de Banyeres de Mariola,Monument
Q3826108,Castell d'Atzeneta,Monument
Q3826168,Palace de Miraflores,Monument
Q3827251,Muslim Walls of Madrid,Monument
Q383659,Basilica of San Isidoro,Monument
Q383808,Castell d'Alfofra,Monument
Q3845616,Bridge of Toledo,Monument
Q3848635,Casita del Príncipe,Monument
Q3848861,La Granjilla de La Fresneda de El Escorial,Monument
Q3849438,Sant Serni de Tavèrnoles,Monument
Q3852980,Cesare Battisti's mausoleum,Monument
Q3854478,Italian memorial of Auschwitz,Monument
Q385577,Afrikaans Language Monument,Monument
Q3862602,Monumento Nazionale al Carabiniere,Monument
Q3862606,Monumento Nacional ao Imigrante,Monument
Q3862608,Canapone monument,Monument
Q3862613,Monument to Giuseppe Garibaldi,Monument
Q3862614,Monument to Giuseppe Garibaldi,Monument
Q3862619,Monument to Giuseppe Garibaldi,Monument
Q3862624,Monument to Nicholas Brenzoni,Monument
Q3862632,monument to Victor Emmanuel II,Monument
Q3862634,Monument to Vittorio Emanuele II,Monument
Q3862638,Monument to the Warrior of Legnano,Monument
Q3862639,Monument to Alessandro Manzoni,Monument
Q3862645,Monument to King Alfonso XII,Monument
Q3862649,Monumento ai caduti,Monument
Q3862651,War memorial in Como,Monument
Q3862652,Monumento ai caduti del VIII Agosto 1848,Monument
Q3862664,L'Omo - Monumento al Tessitore,Monument
Q3862666,Monument to the Italian Resistance,Monument
Q3862667,Monumento all'Alpino,Monument
Q3862669,Monumento all'Italia,Monument
Q3862670,Monumento alla Bella Italia,Monument
Q3862682,Ladislao di Durazzo's tomb,Monument
Q3862736,Monumento nazionale ai caduti per la bonifica dei campi minati,Monument
Q388287,Church of Santa Caterina (Alzira),Monument
Q3887462,Monument to Philip IV of Spain,Monument
Q3887613,Statue of the Bear and the Strawberry Tree,Monument
Q3888432,Castle of Buitrago del Lozoya,Monument
Q3890201,Kazimierz Wielki monument in Bydgoszcz,Monument
Q3891623,Palacio de Velázquez,Monument
Q389210,Pamplona Cathedral,Monument
Q389325,Castle of Bellcaire,Monument
Q389366,Morokulien,Monument
Q3895574,Parco di Pinocchio,Monument
Q3895888,Arc of Granadas,Monument
Q3896289,Chapel of Santa Ágata,Monument
Q3896767,Monastery of Nuestra Señora del Prado,Monument
Q3896772,Oratorio de San Felipe Neri,Monument
Q3896782,Iglesia de Santa Catalina,Monument
Q3896889,Parva Domus,Monument
Q3896902,Arco de San Lorenzo,Monument
Q3896912,Gate of Doña Urraca,Monument
Q3896917,City walls of Seville,Monument
